hour,dayofweek,is_weekend,temp_C,humidity_pct,rain_mm,rain_flag,outage_prob_model,duration_off_hours,power_lag1,power_lag24,temp_rolling3,location_Enugu,location_Lagos,location_Nsukka
16,1,0,21.57,71.9,0.0,0,0.415,1,1.0,1.0,25.69666666666666,False,True,False
19,1,0,22.7,69.4,0.0,0,0.571,2,0.0,0.0,22.869999999999994,False,True,False
22,1,0,24.92,68.1,1.24,1,0.742,0,0.0,0.0,23.063333333333322,False,True,False
1,2,0,30.79,62.5,0.0,0,0.394,7,1.0,0.0,26.13666666666666,False,True,False
4,2,0,32.78,46.7,0.0,0,0.378,2,0.0,1.0,29.49666666666666,False,True,False
7,2,0,33.21,49.9,0.0,0,0.396,2,0.0,0.0,32.25999999999999,False,True,False
10,2,0,32.24,49.7,0.0,0,0.488,0,0.0,0.0,32.74333333333333,False,True,False
13,2,0,26.47,54.7,0.0,0,0.408,1,1.0,1.0,30.639999999999997,False,True,False
2,6,1,30.06,56.4,0.0,0,0.706,1,0.0,0.0,30.06,False,False,True
5,6,1,32.23,47.6,0.0,0,0.757,1,0.0,0.0,31.144999999999996,False,False,True
8,6,1,30.4,48.2,0.0,0,0.661,1,0.0,0.0,30.896666666666665,False,False,True
11,6,1,27.15,56.9,0.0,0,0.686,0,0.0,0.0,29.926666666666666,False,False,True
14,6,1,23.75,66.0,0.0,0,0.617,0,1.0,0.0,27.100000000000005,False,False,True
17,6,1,20.11,66.1,0.76,1,0.78,6,1.0,0.0,23.67,False,False,True
20,6,1,21.09,70.0,0.0,0,0.774,2,0.0,0.0,21.650000000000002,False,False,True
23,6,1,23.02,60.7,0.0,0,0.751,3,0.0,0.0,21.406666666666666,False,False,True
2,0,0,29.32,48.4,0.0,0,0.569,0,0.0,0.0,24.47666666666667,False,False,True
5,0,0,30.64,41.9,0.0,0,0.559,1,1.0,0.0,27.66,False,False,True
8,0,0,31.05,48.4,0.0,0,0.611,1,0.0,0.0,30.33666666666667,False,False,True
11,0,0,26.48,59.3,0.0,0,0.6,0,0.0,0.0,29.390000000000004,False,False,True
14,0,0,22.42,65.9,0.0,0,0.627,2,1.0,0.0,26.650000000000006,False,False,True
17,0,0,18.45,71.5,0.06,1,0.744,1,0.0,0.0,22.450000000000003,False,False,True
20,0,0,19.26,67.5,0.0,0,0.865,0,0.0,0.0,20.043333333333337,False,False,True
23,0,0,24.16,62.6,0.33,1,0.924,1,1.0,0.0,20.623333333333335,False,False,True
2,1,0,27.67,58.5,4.02,1,0.693,2,0.0,0.0,23.69666666666667,False,False,True
5,1,0,32.01,47.0,0.63,1,0.796,1,0.0,0.0,27.94666666666667,False,False,True
8,1,0,33.29,49.2,0.0,0,0.585,1,0.0,0.0,30.990000000000006,False,False,True
11,1,0,29.37,59.3,0.0,0,0.549,0,0.0,0.0,31.556666666666672,False,False,True
14,1,0,20.52,64.5,0.82,1,0.854,1,1.0,0.0,27.72666666666667,False,False,True
17,1,0,21.98,70.8,0.0,0,0.61,1,0.0,0.0,23.956666666666667,False,False,True
20,1,0,18.88,66.7,0.0,0,0.68,0,0.0,0.0,20.46,False,False,True
23,1,0,24.23,64.9,5.83,1,0.926,0,1.0,0.0,21.69666666666667,False,False,True
2,2,0,30.59,52.2,0.7,1,0.848,2,1.0,0.0,24.566666666666666,False,False,True
5,2,0,31.07,42.8,0.0,0,0.567,6,0.0,0.0,28.630000000000006,False,False,True
8,2,0,31.61,56.8,0.04,1,0.788,1,0.0,0.0,31.090000000000003,False,False,True
11,2,0,26.4,57.9,0.0,0,0.586,1,0.0,1.0,29.69333333333334,False,False,True
14,2,0,22.8,63.6,0.0,0,0.557,1,0.0,1.0,26.936666666666667,False,False,True
17,2,0,21.28,70.9,1.46,1,0.753,5,0.0,0.0,23.493333333333336,False,False,True
20,2,0,19.74,79.7,0.84,1,0.878,0,0.0,0.0,21.273333333333337,False,False,True
23,2,0,21.57,59.9,5.03,1,0.912,4,1.0,0.0,20.863333333333337,False,False,True
2,3,0,28.1,47.3,0.0,0,0.556,0,0.0,1.0,23.136666666666667,False,False,True
5,3,0,32.11,41.0,0.0,0,0.527,3,1.0,0.0,27.26,False,False,True
8,3,0,29.73,48.3,0.0,0,0.517,0,0.0,0.0,29.980000000000004,False,False,True
11,3,0,28.09,47.7,0.11,1,0.792,3,1.0,1.0,29.97666666666667,False,False,True
14,3,0,22.36,65.4,0.0,0,0.548,1,0.0,0.0,26.72666666666667,False,False,True
17,3,0,20.03,77.6,0.0,0,0.536,1,0.0,0.0,23.493333333333336,False,False,True
20,3,0,20.78,68.5,1.74,1,0.815,5,0.0,1.0,21.05666666666667,False,False,True
23,3,0,24.25,68.0,0.0,0,0.783,1,0.0,0.0,21.686666666666667,False,False,True
2,4,0,27.84,47.9,0.0,0,0.656,0,0.0,0.0,24.290000000000003,False,False,True
5,4,0,31.54,39.4,0.0,0,0.634,1,1.0,0.0,27.87666666666667,False,False,True
8,4,0,31.85,46.1,0.0,0,0.608,0,0.0,0.0,30.41,False,False,True
11,4,0,27.11,51.7,0.0,0,0.585,1,1.0,1.0,30.166666666666668,False,False,True
14,4,0,20.86,67.9,4.96,1,0.864,1,0.0,0.0,26.60666666666667,False,False,True
17,4,0,20.5,74.7,0.0,0,0.546,0,0.0,0.0,22.823333333333334,False,False,True
20,4,0,21.22,74.9,0.0,0,0.775,3,1.0,1.0,20.86,False,False,True
23,4,0,26.17,58.1,0.0,0,0.627,1,0.0,1.0,22.63,False,False,True
2,5,1,31.2,50.8,0.0,0,0.652,3,0.0,0.0,26.19666666666667,False,False,True
5,5,1,32.13,45.6,0.17,1,0.733,1,0.0,0.0,29.833333333333332,False,False,True
8,5,1,29.99,50.6,0.0,0,0.555,0,0.0,0.0,31.10666666666667,False,False,True
11,5,1,25.51,52.0,0.0,0,0.63,0,1.0,0.0,29.210000000000004,False,False,True
14,5,1,22.25,77.8,0.0,0,0.586,0,1.0,0.0,25.916666666666668,False,False,True
17,5,1,21.84,65.1,2.12,1,0.836,1,1.0,0.0,23.200000000000003,False,False,True
20,5,1,21.51,67.2,0.12,1,0.95,1,0.0,1.0,21.86666666666667,False,False,True
23,5,1,25.02,58.1,0.23,1,0.926,1,0.0,0.0,22.790000000000003,False,False,True
2,6,1,28.87,53.6,0.0,0,0.6,2,0.0,1.0,25.133333333333336,False,False,True
5,6,1,32.19,44.0,0.0,0,0.694,1,0.0,0.0,28.69333333333334,False,False,True
8,6,1,31.96,47.0,1.2,1,0.811,1,0.0,1.0,31.00666666666667,False,False,True
11,6,1,27.96,57.7,0.96,1,0.725,2,0.0,0.0,30.703333333333337,False,False,True
14,6,1,23.97,70.9,0.0,0,0.699,1,0.0,0.0,27.96333333333334,False,False,True
17,6,1,20.38,76.5,2.4,1,0.822,6,0.0,0.0,24.103333333333335,False,False,True
20,6,1,21.08,79.6,0.0,0,0.741,1,0.0,0.0,21.810000000000002,False,False,True
23,6,1,24.66,60.6,0.0,0,0.767,0,0.0,0.0,22.040000000000003,False,False,True
2,0,0,30.56,56.7,0.0,0,0.586,4,1.0,1.0,25.433333333333337,False,False,True
5,0,0,31.47,54.4,0.51,1,0.675,1,0.0,0.0,28.896666666666672,False,False,True
8,0,0,28.79,44.3,0.0,0,0.635,0,0.0,1.0,30.273333333333337,False,False,True
11,0,0,25.85,50.2,0.0,0,0.587,2,1.0,0.0,28.703333333333333,False,False,True
14,0,0,22.09,68.2,0.0,0,0.621,0,0.0,0.0,25.576666666666668,False,False,True
17,0,0,22.52,84.3,2.59,1,0.854,0,1.0,1.0,23.486666666666668,False,False,True
20,0,0,20.58,69.4,0.13,1,0.809,1,1.0,0.0,21.73,False,False,True
23,0,0,23.1,58.0,0.0,0,0.606,0,0.0,0.0,22.066666666666666,False,False,True
2,1,0,29.08,50.4,0.0,0,0.591,0,1.0,0.0,24.253333333333334,False,False,True
5,1,0,32.99,46.0,3.19,1,0.778,1,1.0,0.0,28.390000000000004,False,False,True
8,1,0,32.63,36.2,0.0,0,0.64,0,0.0,1.0,31.566666666666674,False,False,True
11,1,0,26.76,50.3,0.0,0,0.603,0,1.0,1.0,30.793333333333337,False,False,True
14,1,0,23.48,70.3,0.0,0,0.59,2,1.0,1.0,27.62333333333334,False,False,True
17,1,0,18.91,78.9,0.0,0,0.621,1,0.0,0.0,23.050000000000008,False,False,True
20,1,0,19.93,77.6,0.0,0,0.707,7,0.0,0.0,20.773333333333337,False,False,True
23,1,0,24.9,58.2,3.87,1,0.948,4,0.0,0.0,21.24666666666667,False,False,True
2,2,0,29.11,58.7,2.15,1,0.734,1,0.0,0.0,24.646666666666672,False,False,True
5,2,0,32.63,46.8,0.0,0,0.6,0,0.0,0.0,28.880000000000006,False,False,True
8,2,0,30.94,46.0,1.66,1,0.789,2,1.0,0.0,30.89333333333334,False,False,True
11,2,0,28.9,52.8,4.39,1,0.852,1,0.0,0.0,30.82333333333334,False,False,True
14,2,0,23.11,76.4,0.0,0,0.648,1,0.0,0.0,27.650000000000006,False,False,True
17,2,0,20.01,85.0,0.0,0,0.58,0,0.0,0.0,24.00666666666667,False,False,True
20,2,0,20.06,67.6,2.99,1,0.916,3,1.0,0.0,21.060000000000002,False,False,True
23,2,0,25.1,68.4,0.0,0,0.636,1,0.0,1.0,21.72333333333334,False,False,True
2,3,0,28.8,41.8,0.0,0,0.628,3,0.0,0.0,24.653333333333336,False,False,True
5,3,0,29.66,41.5,0.0,0,0.62,0,0.0,0.0,27.85333333333334,False,False,True
8,3,0,30.22,41.3,0.39,1,0.722,0,1.0,1.0,29.560000000000006,False,False,True
11,3,0,28.98,55.4,0.0,0,0.565,0,1.0,0.0,29.620000000000005,False,False,True
14,3,0,23.29,75.4,0.0,0,0.597,0,1.0,1.0,27.49666666666667,False,False,True
17,3,0,23.7,65.6,0.14,1,0.809,1,1.0,1.0,25.323333333333338,False,False,True
20,3,0,21.14,78.4,0.0,0,0.769,1,0.0,0.0,22.710000000000004,False,False,True
23,3,0,23.61,61.3,1.86,1,0.881,1,0.0,1.0,22.816666666666674,False,False,True
2,4,0,29.0,53.9,0.0,0,0.596,2,0.0,1.0,24.58333333333334,False,False,True
5,4,0,31.03,48.7,0.0,0,0.612,5,0.0,0.0,27.880000000000006,False,False,True
8,4,0,29.84,44.5,0.0,0,0.484,1,0.0,1.0,29.956666666666667,False,False,True
11,4,0,28.28,49.4,0.42,1,0.747,1,0.0,1.0,29.71666666666667,False,False,True
14,4,0,21.36,66.6,0.0,0,0.606,0,0.0,0.0,26.49333333333334,False,False,True
17,4,0,19.53,80.0,0.0,0,0.685,2,1.0,0.0,23.056666666666672,False,False,True
20,4,0,20.43,70.7,0.0,0,0.655,3,0.0,0.0,20.440000000000005,False,False,True
23,4,0,22.54,65.4,0.12,1,0.9,7,0.0,0.0,20.83333333333334,False,False,True
2,5,1,29.57,52.5,0.0,0,0.698,1,0.0,0.0,24.180000000000007,False,False,True
5,5,1,32.57,41.1,0.0,0,0.693,5,0.0,1.0,28.22666666666667,False,False,True
8,5,1,31.21,51.4,0.0,0,0.584,0,0.0,0.0,31.116666666666674,False,False,True
11,5,1,25.88,59.4,0.0,0,0.721,2,1.0,0.0,29.88666666666667,False,False,True
14,5,1,23.88,76.5,0.0,0,0.569,0,0.0,0.0,26.990000000000006,False,False,True
17,5,1,19.88,71.6,0.0,0,0.673,0,1.0,1.0,23.21333333333334,False,False,True
20,5,1,21.47,58.4,0.0,0,0.618,1,1.0,0.0,21.74333333333334,False,False,True
23,5,1,22.38,61.9,0.0,0,0.835,1,0.0,0.0,21.243333333333336,False,False,True
2,6,1,27.95,62.5,0.0,0,0.662,0,0.0,0.0,23.933333333333337,False,False,True
5,6,1,30.91,47.9,0.0,0,0.646,1,1.0,1.0,27.080000000000002,False,False,True
8,6,1,30.89,43.1,1.46,1,0.792,1,0.0,1.0,29.91666666666667,False,False,True
11,6,1,26.75,58.3,0.79,1,0.886,0,0.0,1.0,29.51666666666667,False,False,True
14,6,1,23.7,69.9,0.0,0,0.611,0,1.0,1.0,27.11333333333334,False,False,True
17,6,1,19.65,79.5,0.0,0,0.665,1,1.0,0.0,23.36666666666667,False,False,True
20,6,1,20.87,75.9,0.0,0,0.679,3,0.0,0.0,21.40666666666667,False,False,True
23,6,1,22.76,54.0,0.0,0,0.773,0,0.0,0.0,21.093333333333337,False,False,True
2,0,0,28.44,49.4,0.0,0,0.61,4,1.0,0.0,24.02333333333334,False,False,True
5,0,0,33.48,40.3,0.72,1,0.8,0,0.0,0.0,28.22666666666667,False,False,True
8,0,0,31.28,46.9,1.86,1,0.754,1,1.0,0.0,31.066666666666674,False,False,True
11,0,0,27.15,69.6,0.0,0,0.564,0,0.0,0.0,30.63666666666667,False,False,True
14,0,0,22.37,62.8,0.0,0,0.629,1,1.0,1.0,26.933333333333337,False,False,True
17,0,0,20.78,77.0,0.77,1,0.886,1,0.0,0.0,23.433333333333337,False,False,True
20,0,0,21.01,63.7,0.94,1,0.889,5,0.0,0.0,21.386666666666674,False,False,True
23,0,0,26.58,59.6,0.21,1,0.895,4,0.0,0.0,22.790000000000003,False,False,True
2,1,0,27.71,46.1,0.0,0,0.554,0,0.0,0.0,25.100000000000005,False,False,True
5,1,0,33.19,40.3,0.0,0,0.634,1,1.0,0.0,29.160000000000007,False,False,True
8,1,0,30.94,37.8,0.0,0,0.621,0,0.0,1.0,30.61333333333334,False,False,True
11,1,0,28.88,57.5,0.0,0,0.618,1,1.0,0.0,31.00333333333334,False,False,True
14,1,0,22.63,65.0,0.0,0,0.462,1,0.0,1.0,27.483333333333338,False,False,True
17,1,0,19.86,76.5,1.16,1,0.801,2,0.0,1.0,23.790000000000006,False,False,True
20,1,0,20.91,86.8,0.26,1,0.942,2,0.0,0.0,21.133333333333336,False,False,True
23,1,0,24.68,58.0,7.25,1,0.916,4,0.0,0.0,21.816666666666674,False,False,True
2,2,0,28.71,51.9,1.09,1,0.658,0,0.0,1.0,24.76666666666667,False,False,True
5,2,0,33.14,45.3,0.0,0,0.635,0,1.0,0.0,28.843333333333337,False,False,True
8,2,0,30.16,38.8,0.0,0,0.582,3,1.0,0.0,30.670000000000005,False,False,True
11,2,0,29.41,53.9,0.35,1,0.885,1,0.0,1.0,30.903333333333336,False,False,True
14,2,0,24.19,66.9,0.0,0,0.629,1,0.0,1.0,27.920000000000005,False,False,True
17,2,0,19.48,65.3,0.26,1,0.714,0,0.0,0.0,24.360000000000003,False,False,True
20,2,0,18.37,74.0,0.0,0,0.706,1,1.0,0.0,20.680000000000007,False,False,True
23,2,0,24.3,52.9,0.0,0,0.782,0,0.0,1.0,20.716666666666672,False,False,True
2,3,0,28.3,52.6,0.0,0,0.628,2,1.0,0.0,23.65666666666667,False,False,True
5,3,0,32.45,46.7,0.0,0,0.591,0,0.0,1.0,28.350000000000005,False,False,True
8,3,0,33.62,38.3,0.0,0,0.516,6,1.0,0.0,31.456666666666667,False,False,True
11,3,0,28.91,51.4,0.0,0,0.622,0,0.0,1.0,31.660000000000007,False,False,True
14,3,0,23.41,69.8,0.0,0,0.604,1,1.0,0.0,28.646666666666672,False,False,True
17,3,0,19.55,81.5,1.08,1,0.839,1,0.0,0.0,23.956666666666674,False,False,True
20,3,0,19.88,81.3,1.8,1,0.95,1,0.0,0.0,20.946666666666673,False,False,True
23,3,0,24.19,67.2,0.0,0,0.749,1,0.0,0.0,21.206666666666674,False,False,True
2,4,0,28.98,49.6,1.32,1,0.771,1,0.0,1.0,24.350000000000005,False,False,True
5,4,0,31.24,47.9,2.45,1,0.858,1,0.0,0.0,28.13666666666667,False,False,True
8,4,0,31.12,45.2,0.0,0,0.648,3,0.0,1.0,30.446666666666673,False,False,True
11,4,0,28.4,55.7,0.0,0,0.593,1,0.0,0.0,30.25333333333334,False,False,True
14,4,0,25.21,61.2,0.0,0,0.535,2,0.0,0.0,28.24333333333334,False,False,True
17,4,0,19.64,73.7,0.0,0,0.547,0,0.0,0.0,24.41666666666667,False,False,True
20,4,0,20.15,69.5,0.0,0,0.808,1,1.0,0.0,21.66666666666667,False,False,True
23,4,0,26.25,60.6,0.0,0,0.773,0,0.0,0.0,22.01333333333334,False,False,True
2,5,1,29.67,51.2,0.0,0,0.618,1,1.0,1.0,25.356666666666673,False,False,True
5,5,1,31.15,45.5,0.12,1,0.869,2,0.0,1.0,29.02333333333334,False,False,True
8,5,1,32.37,51.9,0.0,0,0.675,3,0.0,0.0,31.063333333333336,False,False,True
11,5,1,28.5,61.0,0.14,1,0.898,0,0.0,0.0,30.673333333333336,False,False,True
14,5,1,23.61,75.1,0.0,0,0.679,1,1.0,0.0,28.160000000000007,False,False,True
17,5,1,20.82,75.2,0.0,0,0.633,0,0.0,1.0,24.310000000000002,False,False,True
20,5,1,19.12,78.1,0.0,0,0.75,0,1.0,0.0,21.183333333333337,False,False,True
23,5,1,23.22,68.4,0.0,0,0.781,7,1.0,1.0,21.053333333333338,False,False,True
2,6,1,25.71,43.7,2.93,1,0.792,0,0.0,0.0,22.683333333333337,False,False,True
5,6,1,31.44,32.9,0.0,0,0.599,0,1.0,1.0,26.790000000000003,False,False,True
8,6,1,33.63,46.8,3.52,1,0.828,4,1.0,0.0,30.260000000000005,False,False,True
11,6,1,29.26,57.2,1.21,1,0.899,1,0.0,1.0,31.443333333333342,False,False,True
14,6,1,22.68,65.2,0.0,0,0.703,0,0.0,0.0,28.52333333333334,False,False,True
17,6,1,17.75,68.4,0.0,0,0.67,0,1.0,0.0,23.230000000000004,False,False,True
20,6,1,20.69,68.8,0.0,0,0.833,1,1.0,0.0,20.37333333333334,False,False,True
23,6,1,23.92,61.5,0.04,1,0.95,5,0.0,0.0,20.786666666666672,False,False,True
2,0,0,30.52,48.2,5.09,1,0.717,0,0.0,0.0,25.043333333333337,False,False,True
5,0,0,30.85,54.6,0.0,0,0.666,2,1.0,0.0,28.430000000000007,False,False,True
8,0,0,31.48,53.1,0.0,0,0.639,0,0.0,0.0,30.950000000000006,False,False,True
11,0,0,28.0,59.5,0.0,0,0.603,0,1.0,0.0,30.110000000000003,False,False,True
14,0,0,24.0,66.9,0.0,0,0.612,3,1.0,0.0,27.82666666666667,False,False,True
17,0,0,21.02,71.3,0.0,0,0.556,3,0.0,1.0,24.340000000000003,False,False,True
20,0,0,19.95,75.8,0.65,1,0.851,0,0.0,0.0,21.65666666666667,False,False,True
23,0,0,25.84,62.4,0.0,0,0.741,1,1.0,1.0,22.270000000000007,False,False,True
2,1,0,31.68,57.5,0.0,0,0.604,1,0.0,0.0,25.823333333333338,False,False,True
5,1,0,32.45,51.0,0.0,0,0.645,1,0.0,0.0,29.990000000000006,False,False,True
8,1,0,32.36,45.2,0.48,1,0.862,1,0.0,0.0,32.163333333333334,False,False,True
11,1,0,27.16,55.2,0.15,1,0.723,1,0.0,1.0,30.65666666666667,False,False,True
14,1,0,21.77,66.4,0.43,1,0.808,0,0.0,0.0,27.096666666666675,False,False,True
17,1,0,20.79,78.0,0.0,0,0.578,1,1.0,1.0,23.240000000000006,False,False,True
20,1,0,21.9,74.4,0.0,0,0.723,5,0.0,1.0,21.486666666666668,False,False,True
23,1,0,26.47,67.8,0.0,0,0.708,1,0.0,0.0,23.053333333333338,False,False,True
2,2,0,29.2,52.2,0.0,0,0.611,0,0.0,1.0,25.85666666666667,False,False,True
5,2,0,31.07,48.6,0.0,0,0.552,1,1.0,1.0,28.913333333333338,False,False,True
8,2,0,29.12,43.0,0.0,0,0.629,2,0.0,0.0,29.79666666666667,False,False,True
11,2,0,27.11,64.5,0.96,1,0.703,0,0.0,0.0,29.100000000000005,False,False,True
14,2,0,21.83,81.6,0.0,0,0.619,0,1.0,1.0,26.020000000000007,False,False,True
17,2,0,22.51,84.4,0.25,1,0.761,0,1.0,1.0,23.816666666666674,False,False,True
20,2,0,19.79,74.2,7.1,1,0.939,1,1.0,0.0,21.37666666666667,False,False,True
23,2,0,25.76,66.6,0.0,0,0.751,5,0.0,0.0,22.68666666666667,False,False,True
2,3,0,27.55,47.7,0.0,0,0.612,1,0.0,1.0,24.36666666666667,False,False,True
5,3,0,31.58,47.7,0.0,0,0.548,1,0.0,0.0,28.29666666666667,False,False,True
8,3,0,30.82,39.1,1.1,1,0.799,1,0.0,1.0,29.983333333333338,False,False,True
11,3,0,26.58,57.0,0.0,0,0.592,3,0.0,1.0,29.660000000000007,False,False,True
14,3,0,22.75,69.5,0.0,0,0.559,0,0.0,0.0,26.716666666666672,False,False,True
17,3,0,20.12,71.4,0.42,1,0.789,1,1.0,0.0,23.150000000000006,False,False,True
20,3,0,22.97,75.2,1.41,1,0.879,1,0.0,1.0,21.94666666666667,False,False,True
23,3,0,23.53,61.0,1.73,1,0.907,2,0.0,0.0,22.206666666666667,False,False,True
2,4,0,29.76,56.1,0.0,0,0.567,4,0.0,0.0,25.420000000000005,False,False,True
5,4,0,33.5,43.5,0.0,0,0.603,1,0.0,0.0,28.930000000000007,False,False,True
8,4,0,31.57,46.2,0.0,0,0.6,2,0.0,0.0,31.610000000000003,False,False,True
11,4,0,28.23,56.8,0.0,0,0.547,7,0.0,0.0,31.100000000000005,False,False,True
14,4,0,21.73,61.4,0.73,1,0.743,0,0.0,1.0,27.176666666666673,False,False,True
17,4,0,20.74,76.8,0.0,0,0.602,1,1.0,0.0,23.566666666666674,False,False,True
20,4,0,20.27,70.6,0.0,0,0.686,0,0.0,0.0,20.913333333333338,False,False,True
23,4,0,23.69,63.0,0.0,0,0.709,2,1.0,0.0,21.566666666666674,False,False,True
2,5,1,29.54,57.1,0.0,0,0.628,1,0.0,1.0,24.500000000000004,False,False,True
5,5,1,33.42,54.6,0.0,0,0.634,0,0.0,0.0,28.883333333333336,False,False,True
8,5,1,30.81,43.3,0.0,0,0.665,1,1.0,0.0,31.25666666666667,False,False,True
11,5,1,29.43,54.6,0.0,0,0.712,3,0.0,1.0,31.220000000000002,False,False,True
14,5,1,24.72,68.9,0.0,0,0.643,1,0.0,1.0,28.320000000000004,False,False,True
17,5,1,18.58,72.7,0.0,0,0.556,0,0.0,1.0,24.243333333333336,False,False,True
20,5,1,21.18,75.8,0.87,1,0.925,1,1.0,0.0,21.493333333333336,False,False,True
23,5,1,23.58,57.8,0.51,1,0.897,1,0.0,0.0,21.113333333333333,False,False,True
2,6,1,27.75,45.0,0.0,0,0.771,1,0.0,0.0,24.17,False,False,True
5,6,1,32.86,49.5,0.0,0,0.578,0,0.0,0.0,28.063333333333333,False,False,True
8,6,1,31.43,50.5,0.0,0,0.647,1,1.0,0.0,30.679999999999996,False,False,True
11,6,1,26.56,62.7,0.0,0,0.676,3,0.0,0.0,30.28333333333333,False,False,True
14,6,1,23.38,66.2,0.0,0,0.689,0,0.0,1.0,27.123333333333335,False,False,True
17,6,1,18.96,73.0,0.0,0,0.68,0,1.0,0.0,22.96666666666667,False,False,True
20,6,1,21.37,68.8,1.48,1,0.95,1,1.0,0.0,21.236666666666665,False,False,True
23,6,1,25.21,63.0,0.0,0,0.709,0,0.0,0.0,21.846666666666668,False,False,True
2,0,0,27.27,47.7,0.0,0,0.592,1,1.0,0.0,24.616666666666664,False,False,True
5,0,0,32.09,50.8,0.0,0,0.569,2,0.0,0.0,28.189999999999998,False,False,True
8,0,0,30.72,44.5,0.0,0,0.643,3,0.0,0.0,30.02666666666667,False,False,True
11,0,0,28.53,58.3,0.0,0,0.628,1,0.0,0.0,30.44666666666667,False,False,True
14,0,0,22.03,64.5,0.0,0,0.649,1,0.0,1.0,27.093333333333334,False,False,True
17,0,0,20.62,74.1,0.0,0,0.57,4,0.0,0.0,23.72666666666667,False,False,True
20,0,0,18.72,71.0,2.08,1,0.858,1,0.0,1.0,20.456666666666667,False,False,True
23,0,0,25.05,69.2,0.0,0,0.724,2,0.0,0.0,21.463333333333335,False,False,True
2,1,0,29.46,54.5,0.0,0,0.564,1,0.0,0.0,24.409999999999997,False,False,True
5,1,0,32.44,56.1,0.0,0,0.587,0,0.0,1.0,28.98333333333333,False,False,True
8,1,0,31.77,55.6,0.0,0,0.681,1,1.0,0.0,31.223333333333333,False,False,True
11,1,0,29.03,59.1,0.04,1,0.776,1,0.0,0.0,31.080000000000002,False,False,True
14,1,0,22.05,72.4,0.0,0,0.656,0,0.0,0.0,27.616666666666664,False,False,True
17,1,0,19.98,68.1,0.0,0,0.62,1,1.0,1.0,23.686666666666667,False,False,True
20,1,0,22.83,69.4,5.11,1,0.921,3,0.0,0.0,21.62,False,False,True
23,1,0,24.46,63.9,0.28,1,0.917,1,0.0,0.0,22.423333333333332,False,False,True
2,2,0,27.21,53.1,0.07,1,0.832,1,0.0,0.0,24.833333333333332,False,False,True
5,2,0,33.14,45.1,0.0,0,0.572,0,0.0,1.0,28.27,False,False,True
8,2,0,30.76,44.8,0.0,0,0.618,0,1.0,0.0,30.370000000000005,False,False,True
11,2,0,29.68,60.5,0.0,0,0.524,6,1.0,0.0,31.19333333333333,False,False,True
14,2,0,23.22,73.9,0.0,0,0.554,2,0.0,1.0,27.886666666666667,False,False,True
17,2,0,20.14,66.0,0.27,1,0.817,1,0.0,1.0,24.346666666666664,False,False,True
20,2,0,19.14,72.0,0.0,0,0.717,0,0.0,0.0,20.833333333333332,False,False,True
23,2,0,23.15,66.0,1.3,1,0.9,2,1.0,1.0,20.810000000000002,False,False,True
2,3,0,28.26,57.4,0.0,0,0.599,0,0.0,0.0,23.51666666666667,False,False,True
5,3,0,31.75,47.7,0.0,0,0.603,0,1.0,0.0,27.72,False,False,True
8,3,0,30.6,39.6,0.0,0,0.535,0,1.0,0.0,30.203333333333333,False,False,True
11,3,0,28.52,55.3,0.0,0,0.513,2,1.0,0.0,30.290000000000003,False,False,True
14,3,0,24.09,69.0,0.78,1,0.78,1,0.0,0.0,27.736666666666668,False,False,True
17,3,0,19.84,80.7,0.0,0,0.559,1,0.0,0.0,24.150000000000002,False,False,True
20,3,0,19.92,74.6,1.92,1,0.906,1,0.0,0.0,21.283333333333335,False,False,True
23,3,0,23.87,67.7,0.0,0,0.76,3,0.0,0.0,21.21,False,False,True
2,4,0,29.4,58.4,0.0,0,0.637,1,0.0,0.0,24.396666666666665,False,False,True
5,4,0,31.0,42.8,0.0,0,0.459,2,0.0,1.0,28.090000000000003,False,False,True
8,4,0,29.78,48.6,0.0,0,0.443,2,0.0,0.0,30.060000000000002,False,False,True
11,4,0,28.74,58.3,0.0,0,0.607,0,0.0,0.0,29.84,False,False,True
14,4,0,25.22,63.6,0.0,0,0.595,1,1.0,1.0,27.91333333333333,False,False,True
17,4,0,19.46,71.2,0.0,0,0.536,3,0.0,0.0,24.473333333333333,False,False,True
20,4,0,18.63,74.3,0.0,0,0.749,1,0.0,0.0,21.103333333333335,False,False,True
23,4,0,24.63,50.2,6.01,1,0.882,3,0.0,0.0,20.906666666666666,False,False,True
2,5,1,28.68,51.9,0.0,0,0.646,0,0.0,0.0,23.98,False,False,True
5,5,1,32.82,40.6,0.0,0,0.659,1,1.0,1.0,28.709999999999997,False,False,True
8,5,1,31.98,45.8,0.0,0,0.607,0,0.0,1.0,31.16,False,False,True
11,5,1,28.25,47.5,1.22,1,0.825,1,1.0,0.0,31.016666666666666,False,False,True
14,5,1,21.41,77.4,0.0,0,0.622,1,0.0,0.0,27.213333333333335,False,False,True
17,5,1,19.5,78.3,0.0,0,0.627,2,0.0,0.0,23.05333333333333,False,False,True
20,5,1,21.03,68.0,0.26,1,0.948,1,0.0,1.0,20.646666666666665,False,False,True
23,5,1,23.67,61.2,0.0,0,0.69,1,0.0,0.0,21.400000000000002,False,False,True
2,6,1,27.75,50.3,0.0,0,0.679,2,0.0,1.0,24.150000000000002,False,False,True
5,6,1,30.47,41.3,0.0,0,0.645,3,0.0,1.0,27.296666666666667,False,False,True
8,6,1,31.08,43.1,1.52,1,0.776,0,0.0,1.0,29.766666666666666,False,False,True
